776;The Game;1997;English;76;In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.;2h 9m;DRAMA,THRILLER,MYSTERY
777;Still Life;2013;English;76;A council case worker looks for the relatives of those found dead and alone.;1h 32m;DRAMA
778;Aladdin;1992;English;76;Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street-urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.;1h 30m;ANIMATION,FAMILY,ADVENTURE,FANTASY,ROMANCE
779;Miller's Crossing;1990;English;76;Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.;1h 55m;DRAMA,THRILLER,CRIME
780;Synecdoche, New York;2008;English;76;A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.;2h 4m;DRAMA
781;Dog Pound;2010;English;76;Three juvenile delinquents arrive at a correctional center and are put under the care of an experienced guard.;1h 31m;DRAMA
782;Paddington 2;2017;English;76;Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.;1h 44m;ADVENTURE,COMEDY,FAMILY
783;The Second Tragic Fantozzi;1976;Italian;76;The frustrating adventures of a humble employee who all the time has to fullfill the wishes and desires of his bosses.;1h 50m;COMEDY
784;Rurouni Kenshin: Kyoto Inferno;2014;Japanese;76;Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.;2h 18m;ACTION,ADVENTURE,DRAMA
785;Dawn of the Dead;1978;English;76;During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.;2h 7m;HORROR
786;Custody;2018;French;75;In the midst of a divorce, Miriam Besson decides to ask for exclusive custody to her son, in order to protect him from a father that she is accusing of violence. The judge-in-charge of the file grants a shared custody to the father whom it considers abused. Taken as a hostage between his parents, Julien Besson will do everything to prevent the worst from happening.;1h 33m;DRAMA
787;The Magnificent Seven;1960;English;75;An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.;2h 8m;WESTERN
788;Sling Blade;1996;English;75;Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.;2h 15m;DRAMA
789;The Book of Henry;2017;English;75;Naomi Watts stars as Susan, a single mother of two, working as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands in this imaginative and emotional drama.;1h 45m;DRAMA
790;Promise at Dawn;2017;French;75;From his childhood in Poland to his adolescence in Nice to his years as a student in Paris and his tough training as a pilot during World War II, this tragi-comedy tells the romantic story of Romain Gary, one of the most famous French novelists and sole writer to have won the Goncourt Prize for French literature two times.;2h 10m;DRAMA,ROMANCE
791;Human Capital;2014;Italian;75;The destinies of two families are irrevocably tied together after a cyclist is hit off the road by a jeep in the night before Christmas Eve.;1h 51m;DRAMA
792;They Call Me Jeeg;2016;Italian;75;Enzo Ceccotti comes into contact with a radioactive substance, then accidently discovers he has superpowers. A touchy, navel-gazing introvert, he’s sure his new capabilities will do wonders for his life of crime, but that all changes when he meets Alessia, who’s convinced he’s the hero from the famous Japanese comic strip, Steel Jeeg Robot.;1h 52m;ACTION,DRAMA,COMEDY,THRILLER,SCIENCE FICTION
793;Rang De Basanti;2006;Hindi;75;After a group of friends graduate from Delhi University, they listlessly haunt their old campus, until a British filmmaker casts them in a film she's making about freedom fighters under British rule. Although the group is largely apolitical, the tragic death of a friend owing to local government corruption awakens their patriotism. Inspired by the freedom fighters they represent in the film, the friends collectively decide to avenge the killing.;2h 37m;COMEDY,DRAMA,HISTORY
794;Deadpool;2016;English;75;Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.;1h 48m;ACTION,ADVENTURE,COMEDY
795;Night on Earth;1991;English;75;An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.;2h 9m;COMEDY,DRAMA
796;Billy Elliot;2000;English;75;Set against the background of the 1984 Miner's Strike, Billy Elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. He faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes!;1h 50m;DRAMA,COMEDY,MUSIC
797;The Bridges of Madison County;1995;English;75;Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.;2h 15m;DRAMA,ROMANCE
798;Nosferatu the Vampyre;1979;German;75;Jonathan Harker, a real state agent, goes to Transylvania to visit the mysterious Count Dracula and formalize the purchase of a property in Wismar. Once Jonathan is caught under his evil spell, Dracula travels to Wismar where he meets the beautiful Lucy, Jonathan's wife, while a plague spreads through the town, now ruled by death.;1h 47m;DRAMA,HORROR
799;Twelve Monkeys;1995;English;75;In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.;2h 9m;SCIENCE FICTION,THRILLER,MYSTERY
800;Boyhood;2014;English;75;The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.;2h 44m;DRAMA
801;BlacKkKlansman;2018;English;75;Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.;2h 15m;CRIME,DRAMA
802;Okja;2017;English;75;A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.;2h 2m;ADVENTURE,DRAMA,SCIENCE FICTION,ACTION
803;Still Alice;2014;English;75;Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.;1h 41m;DRAMA
804;The Garden of Words;2013;Japanese;75;Takao, who is training to become a shoemaker, skipped school and is sketching shoes in a Japanese-style garden. He meets a mysterious woman, Yukino, who is older than him. Then, without arranging the times, the two start to see each other again and again, but only on rainy days. They deepen their relationship and open up to each other. But the end of the rainy season soon approaches …;0h 46m;ANIMATION,DRAMA,ROMANCE
805;The Cook, the Thief, His Wife & Her Lover;1989;English;75;The wife of an abusive criminal finds solace in the arms of a kind regular guest in her husband's restaurant.;2h 5m;CRIME,DRAMA
806;American Gangster;2007;English;75;Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.;2h 37m;DRAMA,CRIME
